"","outflow","price","gap"
"7508",19,60,100
"7509",19,60,100
"7510",19,60,100
"7511",19,60,100
"7512",19,60,100
"7513",19,60,100
"7514",19,60,100
"7515",19,60,100
"7516",19,60,100
"7517",19,60,100
"7518",19,60,100
"7519",19,60,100
"7520",19,60,100
"7521",19,60,100
"7522",19,60,100
"7523",19,60,100
"7524",20,60,100
"7525",19,60,100
"7526",20,60,100
"7527",20,60,100
"7528",19,60,100
"7529",20,60,100
"7530",20,60,100
"7531",20,60,100
"7532",20,60,100
"7533",20,60,100
"7534",20,60,100
"7535",20,60,100
"7536",20,60,100
"7537",20,60,100
"7538",20,60,100
"7539",20,60,100
"7540",20,60,100
"7541",20,60,100
"7542",20,60,100
"7543",20,60,100
"7544",20,60,100
"7545",20,60,100
"7546",20,60,100
"7547",20,60,100
"7548",20,60,100
"7549",20,60,100
"7550",20,60,100
"7551",20,60,100
"7552",20,60,100
"7553",20,60,100
"7554",20,60,100
"7555",20,60,100
"7556",20,60,100
"7557",20,60,100
"7558",20,60,100
"7559",20,60,100
"7560",20,60,100
"7561",20,60,100
"7562",20,60,100
"7563",20,61,100
"7564",20,61,100
"7565",20,61,100
"7566",20,61,100
"7567",20,61,100
"7568",20,61,100
"7569",20,61,100
"7570",20,61,100
"7571",20,61,100
"7572",20,61,100
"7573",20,61,100
"7574",20,61,100
"7575",20,61,100
"7576",20,61,100
"7577",20,61,100
"7578",20,61,100
"7579",20,61,100
"7580",20,61,100
"7581",20,61,100
"7582",20,61,100
"7583",20,61,100
"7584",20,61,100
"7585",20,61,100
"7586",20,61,100
"7587",20,61,100
"7588",20,61,100
"7589",20,61,100
"7590",20,61,100
"7591",20,61,100
"7592",20,61,100
"7593",20,61,100
"7594",20,61,100
"7595",20,61,100
"7596",20,61,100
"7597",20,61,100
"7598",20,61,100
"7599",20,61,100
"7600",20,61,100
"7601",20,61,100
"7602",20,61,100
"7603",20,61,100
"7604",20,61,100
"7605",20,61,100
"7606",20,61,100
"7607",20,61,100
"7608",20,61,100
"7609",20,61,100
"7610",20,61,100
"7611",20,61,100
"7612",20,61,100
"7613",20,61,100
"7614",20,61,100
"7615",20,61,100
"7616",20,61,100
"7617",20,61,100
"7618",20,61,100
"7619",20,61,100
"7620",20,61,100
"7621",20,61,100
"7622",20,61,100
"7623",20,61,100
"7624",20,61,100
"7625",20,61,100
"7626",20,61,100
"7627",20,61,100
"7628",20,61,100
"7629",20,61,100
"7630",20,61,100
"7631",20,61,100
"7632",20,61,100
"7633",20,61,100
"7634",20,61,100
"7635",20,61,100
"7636",20,61,100
"7637",20,61,100
"7638",20,61,100
"7639",20,61,100
"7640",20,61,100
"7641",20,61,100
"7642",20,61,100
"7643",20,61,100
"7644",20,61,100
"7645",20,61,100
"7646",20,61,100
"7647",20,61,100
"7648",20,61,100
"7649",20,61,100
"7650",20,61,100
"7651",20,61,100
"7652",20,61,100
"7653",20,61,100
"7654",20,61,100
"7655",20,61,100
"7656",20,61,100
"7657",20,61,100
"7658",20,61,100
"7659",20,61,100
"7660",20,61,100
"7661",20,61,100
"7662",20,61,100
"7663",20,61,100
"7664",20,61,100
"7665",20,61,100
"7666",20,61,100
"7667",20,61,100
"7668",20,61,100
"7669",20,61,100
"7670",20,61,100
"7671",20,61,100
"7672",20,61,100
"7673",20,61,100
"7674",20,61,100
"7675",20,61,100
"7676",20,61,100
"7677",20,61,100
"7678",20,61,100
"7679",20,61,100
"7680",20,61,100
"7681",20,61,100
"7682",20,61,100
"7683",20,61,100
"7684",20,61,100
"7685",20,61,100
"7686",20,61,100
"7687",20,61,100
"7688",20,61,100
"7689",20,61,100
"7690",20,61,100
"7691",20,61,100
"7692",20,61,100
"7693",20,61,100
"7694",20,61,100
"7695",20,61,100
"7696",20,61,100
"7697",20,61,100
"7698",20,61,100
"7699",20,61,100
"7700",20,61,100
"7701",20,61,100
"7702",20,61,100
"7703",20,61,100
"7704",20,61,100
"7705",20,61,100
"7706",20,61,100
"7707",20,61,100
"7708",20,61,100
"7709",20,61,100
"7710",20,61,100
"7711",20,61,100
"7712",20,61,100
"7713",20,61,100
"7714",20,61,100
"7715",20,61,100
"7716",20,61,100
"7717",20,61,100
"7718",20,61,100
"7719",20,61,100
"7720",20,61,100
"7721",20,61,100
"7722",20,61,100
"7723",20,61,100
"7724",20,61,100
"7725",20,61,100
"7726",20,61,100
"7727",20,61,100
"7728",20,61,100
"7729",20,61,100
"7730",20,61,100
"7731",20,61,100
"7732",20,61,100
"7733",20,61,100
"7734",20,61,100
"7735",20,61,100
"7736",20,61,100
"7737",20,61,100
"7738",20,61,100
"7739",20,61,100
"7740",20,61,100
"7741",20,61,100
"7742",20,61,100
"7743",20,61,100
"7744",20,61,100
"7745",20,61,100
"7746",20,61,100
"7747",20,61,100
"7748",20,61,100
"7749",20,61,100
"7750",20,61,100
"7751",20,61,100
"7752",20,61,100
"7753",20,61,100
"7754",20,61,100
"7755",20,61,100
"7756",20,61,100
"7757",20,61,100
"7758",20,61,100
"7759",20,61,100
"7760",20,61,100
"7761",20,61,100
"7762",20,61,100
"7763",20,61,100
"7764",20,61,100
"7765",20,61,100
"7766",20,61,100
"7767",20,61,100
"7768",20,61,100
"7769",20,61,100
"7770",20,61,100
"7771",20,61,100
"7772",20,61,100
"7773",20,61,100
"7774",20,61,100
"7775",20,61,100
"7776",20,61,100
"7777",20,61,100
"7778",20,61,100
"7779",20,61,100
"7780",20,61,100
"7781",20,61,100
"7782",20,61,100
"7783",20,61,100
"7784",20,61,100
"7785",20,61,100
"7786",20,61,100
"7787",20,61,100
"7788",20,61,100
"7789",20,61,100
"7790",20,61,100
"7791",20,61,100
"7792",20,61,100
"7793",20,61,100
"7794",20,61,100
"7795",20,61,100
"7796",20,61,100
"7797",20,61,100
"7798",20,61,100
"7799",20,61,100
"7800",20,61,100
"7801",20,61,100
"7802",20,61,100
"7803",20,61,100
"7804",20,61,100
"7805",20,61,100
"7806",20,61,100
"7807",20,61,100
"7808",20,61,100
"7809",20,61,100
"7810",20,61,100
"7811",20,61,100
"7812",20,61,100
"7813",20,61,100
"7814",20,61,100
"7815",20,61,100
"7816",20,61,100
"7817",20,61,100
"7818",20,61,100
"7819",20,61,100
"7820",20,61,100
"7821",20,61,100
"7822",20,61,100
"7823",20,61,100
"7824",20,61,100
"7825",20,61,100
"7826",20,61,100
"7827",20,61,100
"7828",20,61,100
"7829",20,61,100
"7830",20,61,100
"7831",20,61,100
"7832",20,61,100
"7833",20,61,100
"7834",20,61,100
"7835",20,61,100
"7836",20,61,100
"7837",20,61,100
"7838",20,61,100
"7839",20,61,100
"7840",20,61,100
"7841",20,61,100
"7842",20,61,100
"7843",20,61,100
"7844",20,61,100
"7845",20,61,100
"7846",20,61,100
"7847",20,61,100
"7848",20,61,100
"7849",20,61,100
"7850",20,61,100
"7851",20,61,100
"7852",20,61,100
"7853",20,61,100
"7854",20,61,100
"7855",20,61,100
"7856",20,61,100
"7857",20,61,100
"7858",20,61,100
"7859",20,61,100
"7860",20,61,100
"7861",20,61,100
"7862",20,61,100
"7863",20,61,100
"7864",20,61,100
"7865",20,61,100
"7866",20,61,100
"7867",20,61,100
"7868",20,61,100
"7869",20,61,100
"7870",20,61,100
"7871",20,61,100
"7872",20,61,100
"7873",20,61,100
"7874",20,61,100
"7875",20,61,100
"7876",20,61,100
"7877",20,61,100
"7878",20,61,100
"7879",20,61,100
"7880",20,61,100
"7881",20,61,100
"7882",20,61,100
"7883",20,61,100
"7884",20,61,100
"7885",20,61,100
"7886",20,61,100
"7887",20,62,100
"7888",20,62,100
"7889",20,62,100
"7890",20,62,100
"7891",20,62,100
"7892",20,62,100
"7893",20,62,100
"7894",20,62,100
"7895",20,62,100
"7896",20,62,100
"7897",20,62,100
"7898",20,62,100
"7899",20,62,100
"7900",20,62,100
"7901",20,62,100
"7902",20,62,100
"7903",20,62,100
"7904",20,62,100
"7905",20,62,100
"7906",20,62,100
"7907",20,62,100
"7908",20,62,100
"7909",20,62,100
"7910",20,62,100
"7911",20,62,100
"7912",20,62,100
"7913",20,62,100
"7914",20,62,100
"7915",20,62,100
"7916",20,62,100
"7917",20,62,100
"7918",20,62,100
"7919",20,62,100
"7920",20,62,100
"7921",20,62,100
"7922",20,62,100
"7923",20,62,100
"7924",20,62,100
"7925",20,62,100
"7926",20,62,100
"7927",20,62,100
"7928",20,62,100
"7929",20,62,100
"7930",20,62,100
"7931",20,62,100
"7932",20,62,100
"7933",20,62,100
"7934",20,62,100
"7935",20,62,100
"7936",20,62,100
"7937",20,62,100
"7938",20,62,100
"7939",20,62,100
"7940",20,62,100
"7941",20,62,100
"7942",20,62,100
"7943",20,62,100
"7944",20,62,100
"7945",20,62,100
"7946",20,62,100
"7947",20,62,100
"7948",20,62,100
"7949",20,62,100
"7950",20,62,100
"7951",20,62,100
"7952",20,62,100
"7953",20,62,100
"7954",20,62,100
"7955",20,62,100
"7956",20,62,100
"7957",20,62,100
"7958",20,62,100
"7959",20,62,100
"7960",20,62,100
"7961",20,62,100
"7962",20,62,100
"7963",20,62,100
"7964",20,62,100
"7965",20,62,100
"7966",20,62,100
"7967",20,62,100
"7968",20,62,100
"7969",20,62,100
"7970",20,62,100
"7971",20,62,100
"7972",20,62,100
"7973",20,62,100
"7974",20,62,100
"7975",20,62,100
"7976",20,62,100
"7977",20,62,100
"7978",20,62,100
"7979",20,62,100
"7980",20,62,100
"7981",20,62,100
"7982",20,62,100
"7983",20,62,100
"7984",20,62,100
"7985",20,62,100
"7986",20,62,100
"7987",20,62,100
"7988",20,62,100
"7989",20,62,100
"7990",20,62,100
"7991",20,62,100
"7992",20,62,100
"7993",20,62,100
"7994",20,62,100
"7995",20,62,100
"7996",20,62,100
"7997",20,62,100
"7998",20,62,100
"7999",20,62,100
"8000",20,62,100
"8001",20,62,100
"8002",20,62,100
"8003",20,62,100
"8004",20,62,100
"8005",20,62,100
"8006",20,62,100
"8007",20,62,100
"8008",20,62,100
"8009",20,62,100
"8010",20,62,100
"8011",20,62,100
"8012",20,62,100
"8013",20,62,100
"8014",20,62,100
"8015",20,62,100
"8016",20,62,100
"8017",20,62,100
"8018",20,62,100
"8019",20,62,100
"8020",20,62,100
"8021",20,62,100
"8022",20,62,100
"8023",20,62,100
"8024",20,62,100
"8025",20,62,100
"8026",20,62,100
"8027",20,62,100
"8028",20,62,100
"8029",20,62,100
"8030",20,62,100
"8031",20,62,100
"8032",20,62,100
"8033",20,62,100
"8034",20,62,100
"8035",20,62,100
"8036",20,62,100
"8037",20,62,100
"8038",20,62,100
"8039",20,62,100
"8040",20,62,100
"8041",20,62,100
"8042",20,62,100
"8043",20,62,100
"8044",20,62,100
"8045",20,62,100
"8046",20,62,100
"8047",20,62,100
"8048",20,62,100
"8049",20,62,100
"8050",20,62,100
"8051",20,62,100
"8052",20,62,100
"8053",20,62,100
"8054",20,62,100
"8055",20,62,100
"8056",20,62,100
"8057",20,62,100
"8058",20,62,100
"8059",20,62,100
"8060",20,62,100
"8061",20,62,100
"8062",20,62,100
"8063",20,62,100
"8064",20,62,100
"8065",20,62,100
"8066",20,62,100
"8067",20,62,100
"8068",20,62,100
"8069",20,62,100
"8070",20,62,100
"8071",20,62,100
"8072",20,62,100
"8073",20,62,100
"8074",20,62,100
"8075",20,62,100
"8076",20,62,100
"8077",20,62,100
"8078",20,62,100
"8079",20,62,100
"8080",20,62,100
"8081",20,62,100
"8082",20,62,100
"8083",20,62,100
"8084",20,62,100
"8085",20,62,100
"8086",20,62,100
"8087",20,62,100
"8088",20,62,100
"8089",20,62,100
"8090",20,62,100
"8091",20,62,100
"8092",20,62,100
"8093",20,62,100
"8094",20,62,100
"8095",20,62,100
"8096",20,62,100
"8097",20,62,100
"8098",20,62,100
"8099",20,62,100
"8100",20,62,100
"8101",20,62,100
"8102",20,62,100
"8103",20,62,100
"8104",20,62,100
"8105",20,62,100
"8106",20,62,100
"8107",20,62,100
"8108",20,62,100
"8109",20,62,100
"8110",20,62,100
"8111",20,62,100
"8112",20,62,100
"8113",20,62,100
"8114",20,62,100
"8115",20,62,100
"8116",20,62,100
"8117",20,62,100
"8118",20,62,100
"8119",20,62,100
"8120",20,62,100
"8121",20,62,100
"8122",20,62,100
"8123",20,62,100
"8124",20,62,100
"8125",20,62,100
"8126",20,62,100
"8127",20,62,100
"8128",20,62,100
"8129",20,62,100
"8130",20,62,100
"8131",20,62,100
"8132",20,62,100
"8133",20,62,100
"8134",20,62,100
"8135",20,62,100
"8136",20,62,100
"8137",20,62,100
"8138",20,62,100
"8139",20,62,100
"8140",20,62,100
"8141",20,62,100
"8142",20,62,100
"8143",20,62,100
"8144",20,62,100
"8145",20,62,100
"8146",20,62,100
"8147",20,62,100
"8148",20,62,100
"8149",20,62,100
"8150",20,62,100
"8151",20,62,100
"8152",20,62,100
"8153",20,62,100
"8154",20,62,100
"8155",20,62,100
"8156",20,62,100
"8157",20,62,100
"8158",20,62,100
"8159",20,62,100
"8160",20,62,100
"8161",20,62,100
"8162",20,62,100
"8163",20,62,100
"8164",20,62,100
"8165",20,62,100
"8166",20,62,100
"8167",20,62,100
"8168",20,62,100
"8169",20,62,100
"8170",20,62,100
"8171",20,62,100
"8172",20,62,100
"8173",20,62,100
"8174",20,62,100
"8175",20,62,100
"8176",20,62,100
"8177",20,62,100
"8178",20,62,100
"8179",20,62,100
"8180",20,62,100
"8181",20,62,100
"8182",20,62,100
"8183",20,62,100
"8184",20,62,100
"8185",20,62,100
"8186",20,62,100
"8187",20,62,100
"8188",20,62,100
"8189",20,62,100
"8190",20,62,100
"8191",20,62,100
"8192",20,62,100
"8193",20,62,100
"8194",20,62,100
"8195",20,62,100
"8196",20,62,100
"8197",20,62,100
"8198",20,62,100
"8199",20,62,100
"8200",20,62,100
"8201",20,62,100
"8202",20,62,100
"8203",20,62,100
"8204",20,62,100
"8205",20,62,100
"8206",20,62,100
"8207",20,62,100
"8208",20,62,100
"8209",20,62,100
"8210",20,62,100
"8211",20,63,100
"8212",20,63,100
"8213",20,63,100
"8214",20,63,100
"8215",20,63,100
"8216",20,63,100
"8217",20,63,100
"8218",20,63,100
"8219",20,63,100
"8220",20,63,100
"8221",20,63,100
"8222",20,63,100
"8223",20,63,100
"8224",20,63,100
"8225",20,63,100
"8226",20,63,100
"8227",20,63,100
"8228",20,63,100
"8229",20,63,100
"8230",20,63,100
"8231",20,63,100
"8232",20,63,100
"8233",20,63,100
"8234",20,63,100
"8235",20,63,100
"8236",20,63,100
"8237",20,63,100
"8238",20,63,100
"8239",20,63,100
"8240",20,63,100
"8241",20,63,100
"8242",20,63,100
"8243",20,63,100
"8244",20,63,100
"8245",20,63,100
"8246",20,63,100
"8247",20,63,100
"8248",20,63,100
"8249",20,63,100
"8250",20,63,100
"8251",20,63,100
"8252",20,63,100
"8253",20,63,100
"8254",20,63,100
"8255",20,63,100
"8256",20,63,100
"8257",20,63,100
"8258",20,63,100
"8259",20,63,100
"8260",20,63,100
"8261",20,63,100
"8262",20,63,100
"8263",20,63,100
"8264",20,63,100
"8265",20,63,100
"8266",20,63,100
"8267",20,63,100
"8268",20,63,100
"8269",20,63,100
"8270",20,63,100
"8271",20,63,100
"8272",20,63,100
"8273",20,63,100
"8274",20,63,100
"8275",20,63,100
"8276",20,63,100
"8277",20,63,100
"8278",20,63,100
"8279",20,63,100
"8280",20,63,100
"8281",20,63,100
"8282",20,63,100
"8283",20,63,100
"8284",20,63,100
"8285",20,63,100
"8286",20,63,100
"8287",20,63,100
"8288",20,63,100
"8289",20,63,100
"8290",20,63,100
"8291",20,63,100
"8292",20,63,100
"8293",20,63,100
"8294",20,63,100
"8295",20,63,100
"8296",20,63,100
"8297",20,63,100
"8298",20,63,100
"8299",20,63,100
"8300",20,63,100
"8301",20,63,100
"8302",20,63,100
"8303",20,63,100
"8304",20,63,100
"8305",20,63,100
"8306",20,63,100
"8307",20,63,100
"8308",20,63,100
"8309",20,63,100
"8310",20,63,100
"8311",20,63,100
"8312",20,63,100
"8313",20,63,100
"8314",20,63,100
"8315",20,63,100
"8316",20,63,100
"8317",20,63,100
"8318",20,63,100
"8319",20,63,100
"8320",20,63,100
"8321",20,63,100
"8322",20,63,100
"8323",20,63,100
"8324",20,63,100
"8325",20,63,100
"8326",20,63,100
"8327",20,63,100
"8328",20,63,100
"8329",20,63,100
"8330",20,63,100
"8331",20,63,100
"8332",20,63,100
"8333",20,63,100
"8334",20,63,100
"8335",20,63,100
"8336",20,63,100
"8337",20,63,100
"8338",20,63,100
"8339",20,63,100
"8340",20,63,100
"8341",20,63,100
"8342",20,63,100
"8343",20,63,100
"8344",20,63,100
"8345",20,63,100
"8346",20,63,100
"8347",20,63,100
"8348",20,63,100
"8349",20,63,100
"8350",20,63,100
"8351",20,63,100
"8352",20,63,100
"8353",20,63,100
"8354",20,63,100
"8355",20,63,100
"8356",20,63,100
"8357",20,63,100
"8358",20,63,100
"8359",20,63,100
"8360",20,63,100
"8361",20,63,100
"8362",20,63,100
"8363",20,63,100
"8364",20,63,100
"8365",20,63,100
"8366",20,63,100
"8367",20,63,100
"8368",20,63,100
"8369",20,63,100
"8370",20,63,100
"8371",20,63,100
"8372",20,63,100
"8373",20,63,100
"8374",20,63,100
"8375",20,63,100
"8376",20,63,100
"8377",20,63,100
"8378",20,63,100
"8379",20,63,100
"8380",20,63,100
"8381",20,63,100
"8382",20,63,100
"8383",20,63,100
"8384",20,63,100
"8385",20,63,100
"8386",20,63,100
"8387",20,63,100
"8388",20,63,100
"8389",20,63,100
"8390",20,63,100
"8391",20,63,100
"8392",20,63,100
"8393",20,63,100
"8394",20,63,100
"8395",20,63,100
"8396",20,63,100
"8397",20,63,100
"8398",20,63,100
"8399",20,63,100
"8400",20,63,100
"8401",20,63,100
"8402",20,63,100
"8403",20,63,100
"8404",20,63,100
"8405",20,63,100
"8406",20,63,100
"8407",20,63,100
"8408",20,63,100
"8409",20,63,100
"8410",20,63,100
"8411",20,63,100
"8412",20,63,100
"8413",20,63,100
"8414",20,63,100
"8415",20,63,100
"8416",20,63,100
"8417",20,63,100
"8418",20,63,100
"8419",20,63,100
"8420",20,63,100
"8421",20,63,100
"8422",20,63,100
"8423",20,63,100
"8424",20,63,100
"8425",20,63,100
"8426",20,63,100
"8427",20,63,100
"8428",20,63,100
"8429",20,63,100
"8430",20,63,100
"8431",20,63,100
"8432",20,63,100
"8433",20,63,100
"8434",20,63,100
"8435",20,63,100
"8436",20,63,100
"8437",20,63,100
"8438",20,63,100
"8439",20,63,100
"8440",20,63,100
"8441",20,63,100
"8442",20,63,100
"8443",20,63,100
"8444",20,63,100
"8445",20,63,100
"8446",20,63,100
"8447",20,63,100
"8448",20,63,100
"8449",20,63,100
"8450",20,63,100
"8451",20,63,100
"8452",20,63,100
"8453",20,63,100
"8454",20,63,100
"8455",20,63,100
"8456",20,63,100
"8457",20,63,100
"8458",20,63,100
"8459",20,63,100
"8460",20,63,100
"8461",20,63,100
"8462",20,63,100
"8463",20,63,100
"8464",20,63,100
"8465",20,63,100
"8466",20,63,100
"8467",20,63,100
"8468",20,63,100
"8469",20,63,100
"8470",20,63,100
"8471",20,63,100
"8472",20,63,100
"8473",20,63,100
"8474",20,63,100
"8475",20,63,100
"8476",20,63,100
"8477",20,63,100
"8478",20,63,100
"8479",21,63,100
"8480",20,63,100
"8481",21,63,100
"8482",21,63,100
"8483",21,63,100
"8484",20,63,2.3066668510437
"8485",19,63,1.2480001449585
"8486",19,63,1.18293356895447
"8487",19,63,1.11658692359924
"8488",19,63,1.04998445510864
"8489",19,63,0.983330488204956
"8490",19,63,0.916666269302368
"8491",19,63,0.850000143051147
"8492",19,63,0.783333539962769
"8493",19,63,0.716666698455811
"8494",19,63,0.650000095367432
"8495",19,63,0.583333492279053
"8496",19,63,0.516666889190674
"8497",19,63,0.450000047683716
"8498",20,63,1.41000008583069
"8499",19,63,0.348666667938232
"8500",20,63,1.30973339080811
"8501",19,63,0.248613357543945
"8502",19,63,0.183056116104126
"8503",19,63,0.116611480712891
"8504",19,63,0.0499892234802246
"8505",19,63,-0.0166686773300171
"8506",19,63,-0.0833337306976318
"8507",19,63,-0.150000095367432
"8508",19,63,-0.216666698455811
"8509",19,63,-0.283333301544189
"8510",19,63,-0.349999904632568
"8511",19,63,-0.416666507720947
"8512",20,63,0.543333530426025
"8513",19,63,-0.517999887466431
"8514",20,63,0.443066835403442
"8515",19,63,-0.618053197860718
"8516",19,63,-0.683610558509827
"8517",19,63,-0.750055432319641
"8518",19,63,-0.816677689552307
"8519",20,63,0.143331170082092
"8520",19,63,-0.918000340461731
"8521",20,63,0.0430667400360107
"8522",19,63,-1.01805329322815
"8523",19,63,-1.08361065387726
"8524",19,63,-1.15005540847778
"8525",20,63,-0.190011024475098
"8526",19,63,-1.25133550167084
"8527",19,63,-1.31693375110626
"8528",19,63,-1.38338673114777
"8529",19,63,-1.45001065731049
"8530",19,63,-1.51666879653931
"8531",19,63,-1.58333373069763
"8532",20,63,-0.623333394527435
"8533",19,63,-1.68466663360596
"8534",19,63,-1.75026667118073
"8535",19,63,-1.8167200088501
"8536",19,63,-1.88334393501282
"8537",19,63,-1.95000219345093
"8538",19,63,-2.01666712760925
"8539",19,63,-2.08333349227905
"8540",19,63,-2.15000009536743
"8541",19,63,-2.21666669845581
"8542",19,63,-2.28333330154419
"8543",19,63,-2.34999990463257
"8544",19,63,-2.41666674613953
"8545",19,63,-2.48333334922791
"8546",19,63,-2.55000019073486
"8547",19,63,-2.61666679382324
"8548",19,63,-2.68333339691162
"8549",19,63,-2.75
"8550",19,63,-2.81666660308838
"8551",19,63,-2.88333344459534
"8552",19,63,-2.95000004768372
"8553",19,63,-3.01666688919067
"8554",19,63,-3.08333349227905
"8555",19,63,-3.15000009536743
"8556",18,63,-4.24333333969116
"8557",19,63,-3.31533336639404
"8558",19,63,-3.38306665420532
"8559",19,63,-3.44994688034058
"8560",19,63,-3.51665616035461
"8561",19,63,-3.58333134651184
"8562",19,63,-3.64999961853027
"8563",19,63,-3.71666669845581
"8564",19,63,-3.78333330154419
"8565",19,63,-3.85000014305115
"8566",19,63,-3.91666674613953
"8567",19,63,-3.98333334922791
"8568",19,63,-4.05000019073486
"8569",19,63,-4.11666679382324
"8570",19,63,-4.18333339691162
"8571",19,63,-4.25
"8572",19,63,-4.31666660308838
"8573",19,63,-4.38333320617676
"8574",19,63,-4.44999980926514
"8575",19,63,-4.51666688919067
"8576",19,63,-4.58333349227905
"8577",19,63,-4.65000009536743
"8578",20,63,-3.69000005722046
"8579",19,63,-4.75133371353149
"8580",19,63,-4.81693363189697
"8581",19,63,-4.88338661193848
"8582",19,63,-4.95001125335693
"8583",20,63,-3.99000263214111
"8584",20,63,-4.02466773986816
"8585",19,63,-5.08493375778198
"8586",19,63,-5.15032005310059
"8587",20,63,-4.19006443023682
"8588",20,63,-4.22467994689941
"8589",19,63,-5.28493595123291
"8590",19,63,-5.32365417480469
"8591",20,63,-4.33139753341675
"8592",20,63,-4.33294630050659
"8593",19,63,-5.33325576782227
"8594",20,63,-4.33331775665283
"8595",20,63,-4.33333015441895
"8596",20,63,-4.33333301544189
"8597",19,63,-5.33333301544189
"8598",20,63,-4.33333349227905
"8599",20,63,-4.33333349227905
"8600",20,63,-4.33333349227905
"8601",20,63,-4.33333349227905
"8602",20,63,-4.33333349227905
"8603",20,63,-4.33333349227905
"8604",20,63,-4.33333349227905
"8605",20,63,-4.33333349227905
"8606",20,63,-4.33333349227905
"8607",20,63,-4.33333349227905
"8608",20,63,-4.33333349227905
"8609",20,63,-4.33333349227905
"8610",20,63,-4.33333349227905
"8611",20,63,-4.33333349227905
"8612",20,63,-4.33333349227905
"8613",21,63,-3.33333349227905
"8614",20,63,-4.33333349227905
"8615",20,63,-4.33333349227905
"8616",20,63,-4.33333349227905
"8617",21,63,-3.33333349227905
"8618",21,63,-3.33333349227905
"8619",20,63,-4.33333349227905
"8620",21,63,-3.33333349227905
"8621",21,63,-3.33333349227905
"8622",21,63,-3.33333349227905
"8623",20,63,-4.33333349227905
"8624",21,63,-3.33333349227905
"8625",21,63,-3.33333349227905
"8626",21,63,-3.33333349227905
"8627",21,63,-2.33333349227905
"8628",20,63,-3.33333349227905
"8629",20,63,-3.33333349227905
"8630",21,63,-2.33333349227905
"8631",21,63,-2.33333349227905
"8632",21,63,-2.33333349227905
"8633",21,63,-2.33333349227905
"8634",21,63,-2.33333349227905
"8635",21,63,-2.33333349227905
"8636",21,63,-2.33333349227905
"8637",21,63,-2.33333349227905
"8638",21,63,-2.33333349227905
"8639",21,63,-2.33333349227905
"8640",21,63,-2.33333349227905
"8641",21,63,-2.33333349227905
"8642",21,63,-2.33333349227905
"8643",20,63,-3.33333349227905
"8644",21,63,-2.33333349227905
"8645",21,63,-2.33333349227905
"8646",21,63,-2.33333349227905
"8647",21,63,-2.33333349227905
"8648",20,63,-3.33333349227905
"8649",21,63,-2.33333349227905
"8650",20,63,-3.33333349227905
"8651",20,63,-3.33333349227905
"8652",20,63,-3.33333349227905
"8653",20,63,-3.33333349227905
"8654",20,63,-3.33333349227905
"8655",20,63,-3.33333349227905
"8656",20,63,-3.33333349227905
"8657",20,63,-3.33333349227905
"8658",19,63,-4.33333349227905
"8659",20,63,-3.33333349227905
"8660",20,63,-3.33333349227905
"8661",20,63,-3.33333349227905
"8662",20,63,-3.33333349227905
"8663",20,63,-3.33333349227905
"8664",20,63,-3.33333349227905
"8665",20,63,-3.33333349227905
"8666",20,63,-3.33333349227905
"8667",19,63,-4.33333349227905
"8668",19,63,-4.33333349227905
"8669",20,63,-2.33333349227905
"8670",19,63,-3.33333349227905
"8671",20,63,-2.33333349227905
"8672",19,63,-3.33333349227905
"8673",19,63,-3.33333349227905
"8674",19,63,-3.33333349227905
"8675",19,63,-3.33333349227905
"8676",19,63,-3.33333349227905
"8677",19,63,-3.33333349227905
"8678",19,63,-3.33333349227905
"8679",19,63,-3.33333349227905
"8680",20,63,-2.33333349227905
"8681",19,63,-3.33333349227905
"8682",19,63,-3.33333349227905
"8683",20,63,-2.33333349227905
"8684",19,63,-3.33333349227905
"8685",19,63,-3.33333349227905
"8686",20,63,-1.33333349227905
"8687",19,63,-3.33333349227905
"8688",19,63,-2.33333349227905
"8689",20,63,-1.33333349227905
"8690",19,63,-2.33333349227905
"8691",19,63,-2.33333349227905
"8692",19,63,-2.33333349227905
"8693",18,63,-3.33333349227905
"8694",19,63,-2.33333349227905
"8695",18,63,-3.33333349227905
"8696",19,63,-2.33333349227905
"8697",19,63,-2.3066668510437
"8698",18,63,-3.3013334274292
"8699",19,63,-2.27360010147095
"8700",19,63,-2.24138689041138
"8701",18,63,-3.23494410514832
"8702",18,63,-3.23365569114685
"8703",19,63,-1.18006467819214
"8704",19,63,-1.11601305007935
"8705",19,63,-2.07653617858887
"8706",19,63,-1.01530742645264
"8707",18,63,-1.97639513015747
"8708",19,63,-0.915279150009155
"8709",19,63,-0.849722623825073
"8710",19,63,-0.783277988433838
"8711",19,63,-0.716655731201172
"8712",18,63,-1.67666459083557
"8713",19,63,-0.615333080291748
"8714",19,63,-0.549733400344849
"8715",19,63,-0.483279943466187
"8716",19,63,-0.416656017303467
"8717",19,63,-0.349997997283936
"8718",18,63,-1.30999970436096
"8719",19,63,-0.248666763305664
"8720",19,63,-0.183066844940186
"8721",19,63,-0.116613626480103
"8722",18,63,-1.07665634155273
"8723",19,63,-0.0153312683105469
"8724",19,63,0.0502669811248779
"8725",19,63,0.116719961166382
"8726",19,63,0.183343887329102
"8727",20,63,1.27666878700256
"8728",19,63,0.348667025566101
"8729",18,63,-0.61026668548584
"8730",20,63,1.47794651985168
"8731",18,63,-0.477744102478027
"8732",19,63,0.584451079368591
"8733",19,63,0.65022349357605
